Date,Well,Row,Column,Cell line,Sensor,Ligand,Ligand dose [ng/ml],Ligand time [min],Drug,Drug dose [nM],Drug time [min],Start time of early response analysis [min],End time of early response analysis [min],Start time of late response analysis [min],End time of late response analysis [min],Pulsatile threshold,Cell ID,Early PC1,Early PC2,Early PC3,Late PC1,Late PC2,Amplitude,nEdge,SNR,peak duration,peak distance,pulsatile score
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,382,-0.211306,-0.172095,0.00565749,-0.0852682,0.354188,0.0121859,3,22.2461,142.05,NaN,0.0737101
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,385,-0.24973,-0.14848,0.0215327,0.0962548,0.0288255,0.0314516,13,44.9534,96.4447,139.332,0.680313
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,386,-0.215352,-0.191478,0.0112967,-0.324337,0.0776711,0.0113502,2,21.7872,NaN,NaN,0.0374095
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,389,-0.139005,-0.0936928,0.00426845,0.0222431,0.116513,0.0118269,3,23.3082,194.385,97.1923,0.112192
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,390,-0.360844,-0.267374,-0.0205408,-0.199607,0.373668,0.0145667,7,23.2082,142.05,275.129,0.146779
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,391,-0.140671,-0.0955274,0.00133127,0.10639,0.162878,0.012417,10,25.6577,134.574,236.439,0.20571
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,393,-0.202911,-0.136442,-0.0225306,0.157212,-0.00592845,0.0193881,4,34.4334,142.05,284.101,0.13327
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,394,-0.163938,-0.115045,-0.00823015,0.165513,0.147852,0.00812092,3,14.9886,112.145,97.1923,0.104497
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,395,-0.382568,-0.338983,-0.0193788,-0.053134,0.503179,0.0234863,17,25.9436,112.976,164.978,0.476097
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,397,-0.189358,-0.156656,-0.0132955,-0.0815583,0.166457,0.0106501,3,20.1892,NaN,157.003,0.0638595
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,398,-0.184182,-0.167991,-0.00400713,-0.148381,0.269778,0.0163015,6,34.1739,221.798,NaN,0.127879
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,401,-0.360844,-0.267374,-0.0205408,-0.179715,0.377063,0.00959409,3,15.0971,NaN,NaN,0.0385824
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,402,-0.310563,-0.235341,6.45004e-05,-0.213317,0.252993,0.0067479,1,14.297,NaN,NaN,0.0160524
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,403,-0.24395,-0.263285,0.00530342,-0.280912,0.17947,0.0186505,4,34.1347,112.145,299.053,0.143687
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,404,-0.144671,-0.100191,0.000642005,-0.0859372,0.0971371,0.00519241,1,11.461,NaN,NaN,0.0131703
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,405,-0.158469,-0.150536,0.00379442,-0.212451,0.125569,0.00699694,2,13.8873,97.1923,NaN,0.0446584
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,406,-0.214306,-0.162255,0.000761292,-0.176526,0.135041,0.00690404,1,16.1642,NaN,NaN,0.0171991
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,407,-0.148371,-0.0986485,0.00548145,-0.0702119,0.0528219,0.016613,4,34.2197,119.621,NaN,0.133817
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,408,-0.274523,-0.178548,-0.00737392,0.0259334,0.268375,0.0145071,5,25.1808,261.672,271.64,0.0904651
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,409,-0.228477,-0.173004,-0.00874081,-0.259333,0.130151,0.00603661,5.000000e-01,13.5024,NaN,NaN,0.00946914
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,410,-0.209235,-0.0958435,-0.00654944,-0.0228669,0.140511,0.012536,7,20.2381,164.479,275.129,0.12116
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,412,-0.142327,-0.10434,0.00144962,0.0864283,0.288126,0.00974734,2,19.5252,134.574,NaN,0.0502597
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,413,-0.274523,-0.178548,-0.00737392,-0.0100953,0.212765,0.014031,6,24.9017,NaN,NaN,0.0892837
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,414,-0.148371,-0.0986485,0.00548145,0.0309961,0.163784,0.0107075,2,23.6293,NaN,NaN,0.0382093
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,415,-0.324191,-0.135229,0.0117923,-0.171592,0.199678,0.0109807,6,22.1771,89.716,237.374,0.159622
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,416,-0.226431,-0.217685,0.00035278,-0.224492,0.386615,0.00846677,3,15.0439,134.574,NaN,0.0551579
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,418,-0.209235,-0.0958435,-0.00654944,-0.0413268,0.128209,0.00783687,4,15.9612,104.669,NaN,0.076056
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,423,-0.216596,-0.184123,-0.00898787,-0.153127,0.195155,0.00673339,5.000000e-01,20.9049,NaN,NaN,0.0122192
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,425,-0.159491,-0.115976,0.00341049,-0.124914,0.131309,0.00693517,1,16.2802,NaN,NaN,0.0172866
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,427,-0.226431,-0.217685,0.00035278,-0.336647,0.272812,0.0185097,4,34.9955,NaN,NaN,0.0885875
20130722,21,3,1,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,CI-1040,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,428,NaN,NaN,NaN,-0.220555,0.0762367,0.0237588,21,18.2166,88.3142,94.0444,0.690698
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,2,-0.144401,-0.118723,-0.00111225,-0.369035,0.00136631,0.00465588,5.000000e-01,12.032,NaN,NaN,0.00819742
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,3,-0.211898,-0.219189,-0.0143412,-0.515848,0.0657267,0.00666964,1,15.0502,NaN,NaN,0.0164059
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,4,-0.0961202,-0.0511635,-0.00456925,-0.172061,-0.0207064,0.0041924,5.000000e-01,10.5245,NaN,NaN,0.00740337
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,5,-0.185468,-0.113065,0.00443721,-0.33807,0.060999,0.010814,2,27.859,NaN,NaN,0.0416254
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,7,-0.0979236,-0.0989116,0.00563366,-0.182677,0.0752271,0.00263326,5.000000e-01,7.47194,NaN,NaN,0.00534222
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,8,-0.120573,-0.153758,0.00751524,-0.383041,0.0565772,0.00691723,2,15.9693,216.814,NaN,0.0319412
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,9,NaN,NaN,NaN,-0.395984,0.0782693,0.0102531,2,15.2272,119.621,NaN,0.0478775
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,10,-0.181175,-0.0978676,0.000540033,-0.546861,0.000503839,0.00536311,5.000000e-01,16.5853,NaN,NaN,0.0100888
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,11,-0.282064,-0.283205,0.00200318,-0.496597,0.221792,0.00993845,3,17.8128,NaN,149.527,0.060064
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,13,-0.355914,-0.259754,0.0231056,-0.622908,0.185559,0.0082022,4,17.089,149.527,NaN,0.0668503
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,14,-0.138128,-0.142106,0.00321385,-0.37766,0.0727572,0.00547454,1,12.3742,NaN,NaN,0.0139284
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,15,-0.151303,-0.135274,-0.000713774,-0.350753,0.0835802,0.00315364,5.000000e-01,6.95172,NaN,NaN,0.00547214
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,17,-0.198142,-0.156513,0.0242524,-0.408422,0.132259,0.00915366,5,17.4258,138.312,249.211,0.092692
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,18,-0.194467,-0.190229,0.00787209,-0.538603,0.0762111,0.00614841,1,11.1138,NaN,NaN,0.0137208
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,19,-0.207161,-0.206312,-0.00225591,-0.52033,0.107078,0.00396669,5.000000e-01,8.3143,NaN,NaN,0.00645995
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,20,-0.164299,-0.148376,-0.00232982,-0.331363,0.102517,0.00309226,5.000000e-01,7.57115,NaN,NaN,0.00567344
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,21,-0.189989,-0.186589,-0.00980487,-0.434229,0.0863523,0.00293448,5.000000e-01,8.71156,NaN,NaN,0.00598043
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,22,-0.106403,-0.0921441,0.00135787,-0.205921,0.00167138,0.00699677,2,17.3299,NaN,NaN,0.0283952
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,23,-0.120573,-0.153758,0.00751524,-0.36839,0.0504981,0.00456444,5.000000e-01,10.8195,NaN,NaN,0.0077222
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,25,-0.143537,-0.140624,0.0084773,-0.351706,0.0943533,0.00455038,5.000000e-01,12.018,NaN,NaN,0.00813027
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,27,-0.175994,-0.162039,0.000113792,-0.344052,0.113013,0.00281097,5.000000e-01,6.10623,NaN,NaN,0.00493567
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,28,-0.0836474,-0.0751482,0.00305088,-0.206859,0.0630419,0.0078719,1,19.3783,NaN,NaN,0.0196733
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,29,-0.10234,-0.103988,0.00995866,-0.262887,0.0843253,0.00315976,5.000000e-01,8.23832,NaN,NaN,0.00596089
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,30,NaN,NaN,NaN,-0.394522,0.071574,0.00326661,5.000000e-01,7.18196,NaN,NaN,0.00562766
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,31,-0.176375,-0.144048,0.00635985,-0.333962,0.0958753,0.00358244,5.000000e-01,9.33068,NaN,NaN,0.0066149
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,32,-0.0630877,-0.0446644,0.00429806,-0.116115,0.0428685,0.00271025,5.000000e-01,7.41096,NaN,NaN,0.00537173
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,33,-0.191024,-0.198479,0.00512453,-0.439157,0.155472,0.0071301,2,15.9725,NaN,NaN,0.0274325
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,35,-0.207625,-0.177039,0.00548095,-0.347831,0.0504444,0.00578802,5.000000e-01,13.7222,NaN,NaN,0.00941302
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,36,-0.44717,-0.401967,-0.000825813,-0.951843,0.186944,0.00610407,2,9.85346,239.243,NaN,0.0229099
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,37,-0.090675,-0.0823897,5.44261e-05,-0.26058,0.0151251,0.00371179,5.000000e-01,10.3875,NaN,NaN,0.00706249
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,38,-0.114596,-0.11619,8.33607e-05,-0.292492,0.0385509,0.0028863,5.000000e-01,6.92751,NaN,NaN,0.00530366
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,40,-0.15577,-0.133247,-0.00345603,-0.262018,0.0754582,0.00294549,5.000000e-01,6.50187,NaN,NaN,0.00517303
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,41,-0.0975802,-0.108114,0.00395241,-0.188244,0.0765998,0.00424952,5.000000e-01,11.2924,NaN,NaN,0.00770338
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,42,-0.207614,-0.209183,-0.00533037,-0.46747,0.140278,0.00626773,1,11.1676,NaN,NaN,0.0138423
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,44,NaN,NaN,NaN,-0.409793,0.122464,0.00465377,5.000000e-01,10.2479,NaN,NaN,0.00756414
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,45,-0.124838,-0.11326,-0.00341338,-0.265804,0.0738404,0.00283263,5.000000e-01,7.25376,NaN,NaN,0.00539327
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,46,-0.141067,-0.126237,0.00575891,-0.250063,0.134097,0.00432885,5.000000e-01,10.7734,NaN,NaN,0.00757079
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,47,-0.197582,-0.182154,-0.000548172,-0.39583,0.136691,0.00520497,5.000000e-01,14.0493,NaN,NaN,0.00919335
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,48,-0.193938,-0.137386,0.00537832,-0.291229,0.0919165,0.00289037,5.000000e-01,6.98251,NaN,NaN,0.00532718
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,49,-0.21116,-0.166855,0.0161324,-0.371454,0.0478419,0.00954897,3,23.224,NaN,NaN,0.0477781
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,50,-0.207625,-0.177039,0.00548095,-0.350548,0.0538823,0.00416346,5.000000e-01,10.4961,NaN,NaN,0.00737631
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,51,-0.319194,-0.277988,-0.0219277,-0.561689,0.159345,0.00739825,1,13.6949,NaN,NaN,0.0162001
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,52,-0.107809,-0.091982,0.00363952,-0.186314,0.0433038,0.00583639,2,16.9505,127.098,NaN,0.0406142
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,54,-0.283835,-0.218196,0.0051704,-0.370539,0.130162,0.0143177,5,29.22,NaN,259.18,0.0927681
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,56,-0.297816,-0.292589,-0.0169849,-0.542497,0.166635,0.00449153,5.000000e-01,9.31259,NaN,NaN,0.00712591
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,57,-0.346577,-0.332837,-0.00941457,-0.755059,0.25389,0.00741294,2,15.4196,NaN,NaN,0.0273053
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,58,-0.263606,-0.242555,-0.00557916,-0.520236,0.0283651,0.0111613,1,20.6643,NaN,NaN,0.0228231
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,59,-0.210728,-0.197667,0.0139904,-0.599263,0.113302,0.0083968,5.000000e-01,17.5722,NaN,NaN,0.0120584
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,60,-0.081753,-0.0754256,-0.000686905,-0.147773,0.0334745,0.00257288,5.000000e-01,6.36057,NaN,NaN,0.00489097
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,62,-0.215551,-0.213543,0.0072187,-0.371758,0.0898818,0.012127,3,22.0454,NaN,NaN,0.0504101
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,63,-0.21116,-0.166855,0.0161324,-0.421262,-0.0177244,0.0125112,5,28.9954,NaN,NaN,0.0821178
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,64,-0.269909,-0.298635,0.00206514,-0.72111,0.0686558,0.0111841,2,21.1973,NaN,NaN,0.0367187
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,66,-0.215551,-0.213543,0.0072187,-0.405376,0.0409244,0.0146488,3,27.0568,299.053,NaN,0.0595708
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,68,-0.143987,-0.128182,0.0139243,-0.275646,0.0545151,0.00362448,5.000000e-01,8.0942,NaN,NaN,0.00618504
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,69,-0.23447,-0.241124,-0.00312669,-0.685482,0.0800836,0.00653781,1,13.3051,NaN,NaN,0.0153231
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,70,-0.247044,-0.211337,-0.00377664,-0.527409,0.197708,0.00880406,5.000000e-01,17.833,NaN,NaN,0.0123409
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,75,-0.205936,-0.197575,0.00069547,-0.436246,0.117738,0.00609802,2,13.1715,NaN,NaN,0.0236462
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,77,-0.219364,-0.190058,-0.00127417,-0.512765,0.136706,0.0100606,3,23.7898,164.479,209.337,0.0795526
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,79,-0.124401,-0.0932631,0.00570373,-0.283632,0.0282196,0.00358324,5.000000e-01,8.91438,NaN,NaN,0.00646613
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,80,NaN,NaN,NaN,-0.390066,-0.00539755,0.00639174,2,14.0782,NaN,NaN,0.0248329
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,81,-0.2056,-0.157237,0.00674079,-0.398759,0.0729918,0.0064744,1,12.2594,NaN,NaN,0.0146609
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,82,NaN,NaN,NaN,-0.390409,0.0185047,0.00407975,5.000000e-01,9.76838,NaN,NaN,0.00706799
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,84,-0.283324,-0.250527,0.0178458,-0.611691,0.198822,0.00581525,5.000000e-01,8.65858,NaN,NaN,0.00748893
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,85,-0.265335,-0.181599,-0.00252356,-0.489767,0.101069,0.00978041,3,18.3731,NaN,104.669,0.0725222
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,86,-0.237129,-0.245635,-0.0115092,-0.612916,0.0936278,0.00847017,5,18.2343,67.287,234.258,0.136633
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,87,NaN,NaN,NaN,-0.134493,0.0736912,0.00244933,5.000000e-01,8.36266,NaN,NaN,0.0055169
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,88,-0.224442,-0.196845,0.0159589,-0.564889,0.165118,0.00640563,5.000000e-01,12.575,NaN,NaN,0.00932069
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,90,-0.184167,-0.164422,0.00478897,-0.413983,0.108749,0.00564878,1,12.8092,NaN,NaN,0.0143199
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,93,-0.109933,-0.0994827,0.00213768,-0.24969,0.0710868,0.00478741,5.000000e-01,10.3712,NaN,NaN,0.00768167
20130722,22,3,2,184A1,F3aN400Venus+NLSmCherry,FGF,100,0,MK-2206,10,-75,-69.2333,72.9333,77.9333,1573.2,0.3,94,-0.162991,-0.112179,0.00220536,-0.303947,0.0372994,0.00422618,5.000000e-01,9.00525,NaN,NaN,0.00686653
